page_id,name,urlslug,id,align,eye,hair,sex,gsm,alive,appearances,first_appearance,year,days_since_first_appearance
427056,Joanna_Blanding_Earth616,Joanna_Blanding_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,2,1997-07-01,1997,7806
340229,Kara_Lynn_Palamas_Earth616,Kara_Lynn_Palamas_Earth616,,Good Characters,,,Female Characters,,False,2,1997-08-01,1997,7775
557923,Karsano_Earth616,Karsano_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1997-03-01,1997,7928
16552,Katana_Earth616,Katana_Earth616,,Bad Characters,,,Female Characters,,False,2,1997-03-01,1997,7928
29142,Lance_Gwynn_Earth616,Lance_Gwynn_Earth616,,Bad Characters,,,Male Characters,,False,2,1997-08-01,1997,7775
250547,Lewis_Hamilton_Earth616,Lewis_Hamilton_Earth616,,Bad Characters,,Blond Hair,Male Characters,,False,2,1997-12-01,1997,7653
184331,Lockjaw_Heroes_Reborn_Earth616,Lockjaw_Heroes_Reborn_Earth616,,Good Characters,,,Male Characters,,False,2,1997-06-01,1997,7836
343626,Margaret_Carter_Heroes_Reborn_Earth616,Margaret_Carter_Heroes_Reborn_Earth616,Public Identity,Good Characters,,,Female Characters,,False,2,1997-10-01,1997,7714
666994,Mary_Kelleher_Earth616,Mary_Kelleher_Earth616,Public Identity,Good Characters,,Blond Hair,Female Characters,,False,2,1997-07-01,1997,7806
184329,Maximus_Heroes_Reborn_Earth616,Maximus_Heroes_Reborn_Earth616,,Bad Characters,,,Male Characters,,False,2,1997-07-01,1997,7806
424079,Nickel_Element_Earth616,Nickel_Element_Earth616,,Bad Characters,,No Hair,,,False,2,1997-10-01,1997,7714
268604,Niomi_Brinke_Earth616,Niomi_Brinke_Earth616,,,,,Female Characters,,False,2,1997-04-01,1997,7897
27296,Number_One_Rat_Pack_Earth616,Number_One_Rat_Pack_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,2,1997-04-01,1997,7897
35893,Olivier_Stoker_Earth616,Olivier_Stoker_Earth616,Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,2,1997-09-01,1997,7744
29167,Oralis_Earth616,Oralis_Earth616,,Bad Characters,,,,,False,2,1997-04-01,1997,7897
31365,Pisces_Ecliptic_Earth616,Pisces_Ecliptic_Earth616,Secret Identity,Bad Characters,,White Hair,Female Characters,,False,2,1997-08-01,1997,7775
346086,Rebecca_Schuyler_Earth616,Rebecca_Schuyler_Earth616,,,,Brown Hair,Female Characters,,False,2,1997-08-01,1997,7775
28318,Rebo_Earth616,Rebo_Earth616,Secret Identity,Good Characters,,Brown Hair,Male Characters,,False,2,1997-09-01,1997,7744
631204,Robert_Takahama_Earth616,Robert_Takahama_Earth616,,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,False,2,1997-07-01,1997,7806
31368,Sagittarius_Ecliptic_Earth616,Sagittarius_Ecliptic_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,2,1997-08-01,1997,7775
34233,Sari_St_Hubbins_Earth616,Sari_St_Hubbins_Earth616,,Bad Characters,,Blond Hair,Female Characters,,False,2,1997-10-01,1997,7714
347153,Skurge_Heroes_Reborn_Earth616,Skurge_Heroes_Reborn_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1997-05-01,1997,7867
466611,Sodium_Element_Earth616,Sodium_Element_Earth616,,Bad Characters,,,,,False,2,1997-09-01,1997,7744
280721,Stigmata_Earth616,Stigmata_Earth616,Secret Identity,,,No Hair,Female Characters,,False,2,1997-09-01,1997,7744
16981,Stone_Hound_Earth616,Stone_Hound_Earth616,,Bad Characters,,Bald,Male Characters,,False,2,1997-09-01,1997,7744
348999,SuperAdaptoid_Heroes_Reborn_Earth616,SuperAdaptoid_Heroes_Reborn_Earth616,,Good Characters,,,,,False,2,1997-09-01,1997,7744
16723,Tether_Earth616,Tether_Earth616,Secret Identity,Neutral Characters,,No Hair,Female Characters,,False,2,1997-10-01,1997,7714
114358,Thaddeus_Ross_Heroes_Reborn_Earth616,Thaddeus_Ross_Heroes_Reborn_Earth616,Public Identity,Neutral Characters,,,Male Characters,,False,2,1997-02-01,1997,7956
342201,Theresa_Petty_Earth616,Theresa_Petty_Earth616,,Neutral Characters,,,Female Characters,,False,2,1997-02-01,1997,7956
424077,Tungsten_Element_Earth616,Tungsten_Element_Earth616,,Bad Characters,,No Hair,,,False,2,1997-10-01,1997,7714
347236,Ulysses_Klaw_Heroes_Reborn_Earth616,Ulysses_Klaw_Heroes_Reborn_Earth616,,Bad Characters,,,Male Characters,,False,2,1997-06-01,1997,7836
29204,Vokech_Earth616,Vokech_Earth616,,Bad Characters,,,,,False,2,1997-04-01,1997,7897
30320,Yano_Earth616,Yano_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,2,1997-06-01,1997,7836
477669,ZenPram_Earth616,ZenPram_Earth616,,,,Black Hair,Male Characters,,False,2,1997-04-01,1997,7897
424076,Zirconium_Element_Earth616,Zirconium_Element_Earth616,,Bad Characters,,No Hair,,,False,2,1997-09-01,1997,7744
79513,Agent_Briggs_Earth616,Agent_Briggs_Earth616,Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,False,2,1998-05-01,1998,7502
18447,Ainet_Earth616,Ainet_Earth616,,,,White Hair,Female Characters,,False,2,1998-07-01,1998,7441
16216,Airborne_Death_Squad_Earth616,Airborne_Death_Squad_Earth616,,Bad Characters,,,Female Characters,,False,2,1998-02-01,1998,7591
250552,Angela_Bradford_Earth616,Angela_Bradford_Earth616,,Bad Characters,,,Female Characters,,False,2,1998-09-01,1998,7379
740623,Ariana_Earth616,Ariana_Earth616,No Dual Identity,,,Grey Hair,Female Characters,,False,2,1998-11-01,1998,7318
79661,Baron_Zebek_Earth616,Baron_Zebek_Earth616,No Dual Identity,Bad Characters,,,Male Characters,,False,2,1998-05-01,1998,7502
676138,Bert_Gilmore_Earth616,Bert_Gilmore_Earth616,No Dual Identity,,,Grey Hair,Male Characters,,False,2,1998-09-01,1998,7379
642316,Blurry_Earth616,Blurry_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-07-01,1998,7441
334889,Boobytrap_Earth616,Boobytrap_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-02-01,1998,7591
642315,Brainy_Earth616,Brainy_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-07-01,1998,7441
580329,Bronchar_Earth616,Bronchar_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-08-01,1998,7410
120428,Calvin_Burlingame_Earth616,Calvin_Burlingame_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1998-10-01,1998,7349
264161,Chucky_Diamond_Earth616,Chucky_Diamond_Earth616,Public Identity,,,Bald,Male Characters,,False,2,1998-11-01,1998,7318
14726,Dormouse_Earth616,Dormouse_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-04-01,1998,7532
674530,Fabian_LaMuerto_Earth616,Fabian_LaMuerto_Earth616,Public Identity,,,Black Hair,Male Characters,,False,2,1998-07-01,1998,7441
483362,Finar_Earth616,Finar_Earth616,Public Identity,Bad Characters,Brown Eyes,,Male Characters,,False,2,1998-04-01,1998,7532
16445,Firefight_Death_Squad_Earth616,Firefight_Death_Squad_Earth616,,,,,,,False,2,1998-02-01,1998,7591
642314,Greasy_Earth616,Greasy_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-07-01,1998,7441
409393,Harry_Manners_Earth616,Harry_Manners_Earth616,Secret Identity,Neutral Characters,,,Male Characters,,False,2,1998-01-01,1998,7622
16992,Henry_Wallinger_Earth616,Henry_Wallinger_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-07-01,1998,7441
4416,Iconoclast_Earth616,Iconoclast_Earth616,,,,,Male Characters,,False,2,1998-02-01,1998,7591
735862,Jenny_Reporter_Earth616,Jenny_Reporter_Earth616,No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,False,2,1998-07-01,1998,7441
584371,Jomo_Kimane_Earth616,Jomo_Kimane_Earth616,Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,False,2,1998-11-01,1998,7318
673646,Kenjiro_Fujikawa_Earth616,Kenjiro_Fujikawa_Earth616,No Dual Identity,,,White Hair,Male Characters,,False,2,1998-05-01,1998,7502
79579,LeMieu_Earth616,LeMieu_Earth616,Secret Identity,Bad Characters,,Red Hair,Male Characters,,False,2,1998-05-01,1998,7502
64907,Lo_Chien_Earth616,Lo_Chien_Earth616,Secret Identity,,,Bald,Male Characters,,False,2,1998-12-01,1998,7288
673495,Mad_Hatter_Earth616,Mad_Hatter_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1998-04-01,1998,7532
126084,Mahapralaya_Earth616,Mahapralaya_Earth616,Secret Identity,Bad Characters,,Grey Hair,Male Characters,,False,2,1998-04-01,1998,7532
699755,Marista_Earth616,Marista_Earth616,Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,False,2,1998-11-01,1998,7318
321461,Oyakata_Earth616,Oyakata_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,False,2,1998-12-01,1998,7288
79509,Pyre_Damocles_Foundation_Earth616,Pyre_Damocles_Foundation_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1998-12-01,1998,7288
18426,Rebecca_Agee_Earth616,Rebecca_Agee_Earth616,,,,,Female Characters,,False,2,1998-07-01,1998,7441
334895,RocketLauncher_Earth616,RocketLauncher_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-02-01,1998,7591
591809,Sai_Earth616,Sai_Earth616,Secret Identity,,,Red Hair,Female Characters,,False,2,1998-12-01,1998,7288
398339,Simon_Krieger_Earth616,Simon_Krieger_Earth616,Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,False,2,1998-08-01,1998,7410
595815,Stanley_Hathaway_Earth616,Stanley_Hathaway_Earth616,,Good Characters,,,Male Characters,,False,2,1998-09-01,1998,7379
15977,Stem_Earth616,Stem_Earth616,Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,False,2,1998-01-01,1998,7622
16953,Stranglehold_Damocles_Foundation_Earth616,Stranglehold_Damocles_Foundation_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1998-12-01,1998,7288
34971,Tatjana_Stiles_Earth616,Tatjana_Stiles_Earth616,Public Identity,Good Characters,,Black Hair,Female Characters,,False,2,1998-05-01,1998,7502
673927,Thomas_Marles_Earth616,Thomas_Marles_Earth616,Public Identity,,,Blond Hair,Male Characters,,False,2,1998-07-01,1998,7441
554591,Tia_Senyaka_Earth616,Tia_Senyaka_Earth616,Public Identity,Good Characters,,Black Hair,Female Characters,,False,2,1998-07-01,1998,7441
483603,Vittorio_Silvani_Earth616,Vittorio_Silvani_Earth616,No Dual Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,False,2,1998-02-01,1998,7591
675855,Willis_Gottfried_Earth616,Willis_Gottfried_Earth616,,,Blue Eyes,Blond Hair,Male Characters,,False,2,1998-07-01,1998,7441
642313,Windy_Earth616,Windy_Earth616,,Bad Characters,,,Male Characters,,False,2,1998-07-01,1998,7441
15978,Yvette_Diamonde_Earth616,Yvette_Diamonde_Earth616,Secret Identity,Bad Characters,,Black Hair,Female Characters,Homosexual Characters,False,2,1998-01-01,1998,7622
16230,Astarte_Earth616,Astarte_Earth616,Secret Identity,Bad Characters,,Brown Hair,Female Characters,,False,2,1999-08-01,1999,7045
9045,Balthakk_Earth616,Balthakk_Earth616,Secret Identity,Neutral Characters,No Eyes,No Hair,,,False,2,1999-11-01,1999,6953
681238,Billy_Yuan_Earth616,Billy_Yuan_Earth616,No Dual Identity,,Brown Eyes,Black Hair,Male Characters,,False,2,1999-05-01,1999,7137
680264,Callie_Yeager_Earth616,Callie_Yeager_Earth616,Public Identity,,,Red Hair,Female Characters,,False,2,1999-03-01,1999,7198
27037,Ceranda_Earth616,Ceranda_Earth616,Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,False,2,1999-03-01,1999,7198
91911,Christina_Carr_Earth616,Christina_Carr_Earth616,Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,False,2,1999-09-01,1999,7014
82541,David_Ferrari_Earth616,David_Ferrari_Earth616,Secret Identity,Bad Characters,,Blond Hair,Male Characters,,False,2,1999-08-01,1999,7045
16407,Dragonwing_Earth616,Dragonwing_Earth616,Secret Identity,Bad Characters,,Blond Hair,Male Characters,,False,2,1999-07-01,1999,7076
321467,Duncan_Vess_Earth616,Duncan_Vess_Earth616,Public Identity,,Brown Eyes,Black Hair,Male Characters,,False,2,1999-12-01,1999,6923
16422,Electryon_Earth616,Electryon_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-08-01,1999,7045
18304,Fieldstone_Earth616,Fieldstone_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-10-01,1999,6984
583561,Finn_Earth616,Finn_Earth616,Secret Identity,Neutral Characters,Green Eyes,Green Hair,Male Characters,,False,2,1999-11-01,1999,6953
18300,Fizgig_Earth616,Fizgig_Earth616,Secret Identity,Bad Characters,,,Female Characters,,False,2,1999-10-01,1999,6984
18279,Hoarfrost_Earth616,Hoarfrost_Earth616,Secret Identity,Bad Characters,Blue Eyes,No Hair,Male Characters,,False,2,1999-10-01,1999,6984
18281,Hoopsnake_Brute_Force_Earth616,Hoopsnake_Brute_Force_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-10-01,1999,6984
16293,Hunter_Brawn_Earth616,Hunter_Brawn_Earth616,,Bad Characters,,White Hair,Male Characters,,False,2,1999-04-01,1999,7167
18287,Ingot_Earth616,Ingot_Earth616,Secret Identity,Bad Characters,,,Female Characters,,False,2,1999-10-01,1999,6984
16505,Integer_Earth616,Integer_Earth616,Secret Identity,Bad Characters,,No Hair,Male Characters,,False,2,1999-04-01,1999,7167
16198,Iron_Maiden_Gene_Nation_Earth616,Iron_Maiden_Gene_Nation_Earth616,Secret Identity,Bad Characters,,Red Hair,Female Characters,,False,2,1999-04-01,1999,7167
16520,JetBlack_Rising_Sons_Earth616,JetBlack_Rising_Sons_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,2,1999-07-01,1999,7076
685668,Jonathan_Rickman_Earth616,Jonathan_Rickman_Earth616,Public Identity,,Black Eyes,No Hair,Male Characters,,False,2,1999-09-01,1999,7014
116791,Judy_Lumley_Earth616,Judy_Lumley_Earth616,,,,,Female Characters,,False,2,1999-03-01,1999,7198
9048,Krakkan_Earth616,Krakkan_Earth616,Secret Identity,Neutral Characters,,,Male Characters,,False,2,1999-11-01,1999,6953
16629,Legault_Earth616,Legault_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-04-01,1999,7167
66277,Loblolly_Earth616,Loblolly_Earth616,Secret Identity,Bad Characters,,,,,False,2,1999-10-01,1999,6984
102699,Lucas_Guthrie_Earth616,Lucas_Guthrie_Earth616,,Good Characters,Brown Eyes,Brown Hair,Male Characters,,False,2,1999-11-01,1999,6953
16416,Mariah_Ellenthorpe_Earth616,Mariah_Ellenthorpe_Earth616,,Bad Characters,,,Female Characters,,False,2,1999-02-01,1999,7226
342819,Mesmero_Skrull_Earth616,Mesmero_Skrull_Earth616,,Bad Characters,,,Male Characters,,False,2,1999-06-01,1999,7106
744249,Mrok_Earth616,Mrok_Earth616,No Dual Identity,,,,Male Characters,,False,2,1999-01-01,1999,7257
347786,Mrs_St_Croix_Earth616,Mrs_St_Croix_Earth616,Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,False,2,1999-12-01,1999,6923
16807,Opsidian_Earth616,Opsidian_Earth616,Secret Identity,Bad Characters,,,,,False,2,1999-04-01,1999,7167
45656,Otomo_Earth616,Otomo_Earth616,Public Identity,Good Characters,,Black Hair,Male Characters,,False,2,1999-12-01,1999,6923
724620,Owen_Candler_Earth616,Owen_Candler_Earth616,Public Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,,False,2,1999-09-01,1999,7014
748340,Patriot_Silvereye_Earth616,Patriot_Silvereye_Earth616,Secret Identity,,Blue Eyes,Bald,Male Characters,,False,2,1999-12-01,1999,6923
34310,Paulette_Brazee_Earth616,Paulette_Brazee_Earth616,Secret Identity,Good Characters,Brown Eyes,Blond Hair,Female Characters,,False,2,1999-01-01,1999,7257
555120,Randall_Jefferson_Earth616,Randall_Jefferson_Earth616,Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,False,2,1999-01-01,1999,7257
681954,Randolph_Conroy_Earth616,Randolph_Conroy_Earth616,Public Identity,,,Bald,Male Characters,,False,2,1999-07-01,1999,7076
556270,Reanimator_Earth616,Reanimator_Earth616,Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,False,2,1999-07-01,1999,7076
681956,Ronald_Parady_Earth616,Ronald_Parady_Earth616,Public Identity,,,Grey Hair,Male Characters,,False,2,1999-07-01,1999,7076
66279,Scarum_Earth616,Scarum_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-10-01,1999,6984
694459,Shadowcaster_Earth616,Shadowcaster_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-11-01,1999,6953
16970,Sign_Earth616,Sign_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-07-01,1999,7076
16725,Tough_Love_Earth616,Tough_Love_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,2,1999-07-01,1999,7076
268063,Union_Dark_Gods_Earth616,Union_Dark_Gods_Earth616,,Bad Characters,Red Eyes,No Hair,,,False,2,1999-06-01,1999,7106
264594,Vampiro_Larcenous_Three_Earth616,Vampiro_Larcenous_Three_Earth616,Secret Identity,Bad Characters,,White Hair,Male Characters,,False,2,1999-09-01,1999,7014
66281,Watchfire_Earth616,Watchfire_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,1999-10-01,1999,6984
15641,Aentaros_Earth616,Aentaros_Earth616,,,,,Male Characters,,False,2,2000-05-01,2000,6771
691427,Agent_Green_Earth616,Agent_Green_Earth616,Secret Identity,Good Characters,,,Female Characters,,False,2,2000-12-01,2000,6557
691425,Agent_Orange_Earth616,Agent_Orange_Earth616,Secret Identity,Good Characters,,,Female Characters,,False,2,2000-12-01,2000,6557
691421,Agent_Red_Earth616,Agent_Red_Earth616,Secret Identity,Good Characters,,,Male Characters,,False,2,2000-12-01,2000,6557
116827,Alton_Osborn_Sr_Earth616,Alton_Osborn_Sr_Earth616,,,,,Male Characters,,False,2,2000-11-01,2000,6587
642339,Arthur_DeLacourte_Earth616,Arthur_DeLacourte_Earth616,Secret Identity,Bad Characters,Red Eyes,,Male Characters,,False,2,2000-02-01,2000,6861
408104,Baldar_Galadorian_Earth616,Baldar_Galadorian_Earth616,,,,Grey Hair,Male Characters,,False,2,2000-10-01,2000,6618
691393,Bannerman_Black_Earth616,Bannerman_Black_Earth616,Secret Identity,Good Characters,,,Male Characters,,False,2,2000-09-01,2000,6648
691395,Bannerman_Blue_Earth616,Bannerman_Blue_Earth616,Secret Identity,Good Characters,,,Male Characters,,False,2,2000-09-01,2000,6648
690971,Bannerman_White_Earth616,Bannerman_White_Earth616,Secret Identity,Good Characters,,,Male Characters,,False,2,2000-09-01,2000,6648
623383,Blanca_del_Hierro_Earth616,Blanca_del_Hierro_Earth616,,,,Black Hair,Female Characters,,False,2,2000-12-01,2000,6557
554857,Brian_Leighton_Earth616,Brian_Leighton_Earth616,,Neutral Characters,,,Male Characters,,False,2,2000-04-01,2000,6801
698993,Claude_Potier_Earth616,Claude_Potier_Earth616,Secret Identity,Neutral Characters,Hazel Eyes,Brown Hair,Male Characters,,False,2,2000-10-01,2000,6618
700919,Cluster_Earth616,Cluster_Earth616,Secret Identity,,Red Eyes,No Hair,Male Characters,,False,2,2000-01-01,2000,6892
260364,Cornelius_Shaw_Earth616,Cornelius_Shaw_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,2,2000-03-01,2000,6832
172445,Cyanide_Jane_Earth616,Cyanide_Jane_Earth616,Secret Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,False,2,2000-11-01,2000,6587
321451,Dirty_Wolff_Earth616,Dirty_Wolff_Earth616,,,Grey Eyes,Black Hair,Male Characters,,False,2,2000-06-01,2000,6740
24750,EB_Farrell_Earth616,EB_Farrell_Earth616,Secret Identity,Good Characters,,Blond Hair,Male Characters,,False,2,2000-11-01,2000,6587
499617,Emma_Cyborg_Earth616,Emma_Cyborg_Earth616,,Neutral Characters,Black Eyes,Red Hair,Female Characters,,False,2,2000-06-01,2000,6740
237982,Esau_Shaw_Earth616,Esau_Shaw_Earth616,,,,,Male Characters,,False,2,2000-03-01,2000,6832
4228,Flatiron_Russell_Earth616,Flatiron_Russell_Earth616,Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,False,2,2000-03-01,2000,6832
67351,Gareth_Thomas_Earth616,Gareth_Thomas_Earth616,Secret Identity,Good Characters,,Black Hair,Male Characters,,False,2,2000-12-01,2000,6557
24751,Gerald_Simms_Earth616,Gerald_Simms_Earth616,Secret Identity,Good Characters,,,Male Characters,,False,2,2000-11-01,2000,6587
280446,Goth_Earth616,Goth_Earth616,Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,False,2,2000-09-01,2000,6648
68942,Gunnar_SHE_Earth616,Gunnar_SHE_Earth616,Secret Identity,Good Characters,,,Male Characters,,False,2,2000-12-01,2000,6557
93600,Henry_Sleeman_Earth616,Henry_Sleeman_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,2,2000-01-01,2000,6892
303897,Ikarys_Earth616,Ikarys_Earth616,Public Identity,Neutral Characters,,Bald,Male Characters,,False,2,2000-06-01,2000,6740
